     10,0.9976212
     20,0.9917271
     30,0.9867058
     40,0.9836412
     50,0.9786055
     60,0.9735411
     70,0.9693303
     80,0.9618583
     90,0.9535854
    100,0.9402576
    110,0.9385023
    120,0.9382386
    130,0.9380419
    140,0.9378021
    150,0.9373178
    160,0.9367039
    170,0.9361236
    180,0.9359317
    190,0.9356584
    200,0.9346512
    210,0.9337928
    220,0.9336921
    230,0.9334475
    240,0.9332413
    250,0.9330350
    260,0.9328144
    270,0.9327329
    280,0.9326274
    290,0.9324451
    300,0.9320423
    310,0.9316922
    320,0.9315291
    330,0.9313900
    340,0.9312222
    350,0.9311598
    360,0.9310879
    370,0.9310112
    380,0.9309296
    390,0.9308529
    400,0.9306371
    410,0.9304644
    420,0.9303925
    430,0.9303206
    440,0.9302342
    450,0.9301911
    460,0.9301335
    470,0.9300712
    480,0.9300088
    490,0.9299273
    500,0.9297930
    510,0.9295820
    520,0.9295053
    530,0.9294813
    540,0.9294237
    550,0.9293854
    560,0.9293374
    570,0.9292655
    580,0.9292223
    590,0.9291647
    600,0.9290209
    610,0.9289441
    620,0.9288914
    630,0.9288386
    640,0.9287955
    650,0.9287571
    660,0.9287187
    670,0.9286804
    680,0.9286276
    690,0.9285797
    700,0.9283159
    710,0.9282439
    720,0.9281768
    730,0.9281480
    740,0.9281288
    750,0.9280905
    760,0.9280569
    770,0.9279562
    780,0.9278795
    790,0.9278075
    800,0.9277787
    810,0.9277356
    820,0.9277116
    830,0.9276828
    840,0.9276732
    850,0.9276253
    860,0.9276061
    870,0.9275294
    880,0.9275198
    890,0.9274910
    900,0.9274142
    910,0.9273951
    920,0.9273327
    930,0.9272752
    940,0.9272320
    950,0.9271649
    960,0.9271265
    970,0.9270737
    980,0.9269778
    990,0.9269538
   1000,0.9269155
   1010,0.9268771
   1020,0.9267860
   1030,0.9267476
   1040,0.9266805
   1050,0.9266277
   1060,0.9265942
   1070,0.9265558
   1080,0.9265318
   1090,0.9264695
   1100,0.9264407
   1110,0.9263783
   1120,0.9263496
   1130,0.9263304
   1140,0.9263064
   1150,0.9262584
   1160,0.9262201
   1170,0.9262057
   1180,0.9261865
   1190,0.9260954
   1200,0.9260234
   1210,0.9259611
   1220,0.9259275
   1230,0.9258987
   1240,0.9258700
   1250,0.9258508
   1260,0.9258172
   1270,0.9258028
   1280,0.9257069
   1290,0.9256973
   1300,0.9256733
   1310,0.9256494
   1320,0.9256110
   1330,0.9255774
   1340,0.9255295
   1350,0.9255055
   1360,0.9254767
   1370,0.9254575
   1380,0.9254527
   1390,0.9254288
   1400,0.9254096
   1410,0.9253712
   1420,0.9253520
   1430,0.9253376
   1440,0.9253089
   1450,0.9252945
   1460,0.9252801
   1470,0.9252369
   1480,0.9252129
   1490,0.9251794
   1500,0.9251650
   1510,0.9251170
   1520,0.9250643
   1530,0.9249923
   1540,0.9249779
   1550,0.9249492
   1560,0.9249444
   1570,0.9248916
   1580,0.9248484
   1590,0.9248005
   1600,0.9247813
   1610,0.9247621
   1620,0.9247429
   1630,0.9247286
   1640,0.9247142
   1650,0.9246998
   1660,0.9246518
   1670,0.9246374
   1680,0.9245991
   1690,0.9245799
   1700,0.9245751
   1710,0.9245511
   1720,0.9245463
   1730,0.9244552
   1740,0.9244072
   1750,0.9243641
   1760,0.9243497
   1770,0.9243353
   1780,0.9242969
   1790,0.9242490
   1800,0.9241770
   1810,0.9241626
   1820,0.9241339
   1830,0.9241195
   1840,0.9240907
   1850,0.9239612
   1860,0.9239516
   1870,0.9239420
   1880,0.9239324
   1890,0.9238557
   1900,0.9238317
   1910,0.9237550
   1920,0.9237454
   1930,0.9237070
   1940,0.9237022
   1950,0.9236735
   1960,0.9236639
   1970,0.9236543
   1980,0.9236351
   1990,0.9236207
   2000,0.9235536
   2010,0.9235296
   2020,0.9234576
   2030,0.9234433
   2040,0.9234193
   2050,0.9234097
   2060,0.9234001
   2070,0.9233905
   2080,0.9233569
   2090,0.9233473
   2100,0.9233377
   2110,0.9232898
   2120,0.9232802
   2130,0.9232226
   2140,0.9232178
   2150,0.9231459
   2160,0.9231075
   2170,0.9230980
   2180,0.9230836
   2190,0.9230740
   2200,0.9230644
   2210,0.9230548
   2220,0.9230500
   2230,0.9230404
   2240,0.9230356
   2250,0.9230116
   2260,0.9229637
   2270,0.9229541
   2280,0.9229493
   2290,0.9229013
   2300,0.9228821
   2310,0.9228773
   2320,0.9228725
   2330,0.9228534
   2340,0.9228486
   2350,0.9227958
   2360,0.9227910
   2370,0.9227383
   2380,0.9226951
   2390,0.9226375
   2400,0.9225848
   2410,0.9225416
   2420,0.9225129
