     10,0.9977660
     20,0.9951313
     30,0.9884901
     40,0.9832120
     50,0.9796279
     60,0.9740450
     70,0.9685666
     80,0.9627920
     90,0.9542173
    100,0.9492745
    110,0.9472712
    120,0.9450894
    130,0.9445973
    140,0.9441575
    150,0.9437656
    160,0.9431385
    170,0.9424765
    180,0.9415272
    190,0.9409088
    200,0.9403252
    210,0.9398549
    220,0.9396720
    230,0.9393759
    240,0.9391233
    250,0.9388141
    260,0.9385789
    270,0.9382697
    280,0.9380433
    290,0.9379170
    300,0.9376775
    310,0.9373857
    320,0.9372507
    330,0.9370896
    340,0.9369023
    350,0.9367194
    360,0.9365539
    370,0.9363710
    380,0.9362142
    390,0.9360618
    400,0.9359486
    410,0.9358092
    420,0.9356699
    430,0.9356220
    440,0.9355000
    450,0.9353955
    460,0.9352431
    470,0.9351560
    480,0.9350645
    490,0.9349600
    500,0.9348512
    510,0.9347989
    520,0.9346857
    530,0.9345942
    540,0.9344897
    550,0.9343852
    560,0.9343155
    570,0.9342545
    580,0.9341805
    590,0.9341195
    600,0.9340324
    610,0.9339453
    620,0.9338713
    630,0.9338147
    640,0.9337711
    650,0.9337102
    660,0.9336753
    670,0.9336187
    680,0.9335055
    690,0.9333748
    700,0.9332747
    710,0.9331919
    720,0.9331397
    730,0.9330657
    740,0.9329655
    750,0.9329002
    760,0.9328218
    770,0.9327913
    780,0.9326911
    790,0.9326084
    800,0.9325126
    810,0.9324516
    820,0.9323950
    830,0.9323471
    840,0.9322905
    850,0.9322121
    860,0.9321250
    870,0.9320902
    880,0.9319856
    890,0.9319377
    900,0.9318768
    910,0.9318027
    920,0.9317374
    930,0.9316765
    940,0.9316242
    950,0.9315981
    960,0.9315502
    970,0.9315023
    980,0.9314369
    990,0.9313498
   1000,0.9313237
   1010,0.9312714
   1020,0.9312018
   1030,0.9311669
   1040,0.9311190
   1050,0.9310711
   1060,0.9310406
   1070,0.9309971
   1080,0.9309361
   1090,0.9308795
   1100,0.9308490
   1110,0.9308098
   1120,0.9307402
   1130,0.9307184
   1140,0.9306879
   1150,0.9306574
   1160,0.9305964
   1170,0.9305355
   1180,0.9304484
   1190,0.9304310
   1200,0.9303961
   1210,0.9303787
   1220,0.9302698
   1230,0.9302306
   1240,0.9302089
   1250,0.9301784
   1260,0.9301435
   1270,0.9301043
   1280,0.9300564
   1290,0.9300260
   1300,0.9299824
   1310,0.9299519
   1320,0.9298910
   1330,0.9298213
   1340,0.9297864
   1350,0.9297690
   1360,0.9297472
   1370,0.9297168
   1380,0.9296950
   1390,0.9296514
   1400,0.9296079
   1410,0.9295861
   1420,0.9295208
   1430,0.9294772
   1440,0.9294032
   1450,0.9293771
   1460,0.9293597
   1470,0.9293205
   1480,0.9292551
   1490,0.9292290
   1500,0.9291898
   1510,0.9291463
   1520,0.9291158
   1530,0.9290984
   1540,0.9290853
   1550,0.9290374
   1560,0.9290026
   1570,0.9289547
   1580,0.9288980
   1590,0.9288458
   1600,0.9288022
   1610,0.9287805
   1620,0.9287238
   1630,0.9286716
   1640,0.9286324
   1650,0.9286106
   1660,0.9285409
   1670,0.9284843
   1680,0.9284408
   1690,0.9284190
   1700,0.9283624
   1710,0.9283493
   1720,0.9282971
   1730,0.9282797
   1740,0.9282230
   1750,0.9281838
   1760,0.9281316
   1770,0.9280358
   1780,0.9280097
   1790,0.9279748
   1800,0.9279443
   1810,0.9279095
   1820,0.9278572
   1830,0.9278224
   1840,0.9277963
   1850,0.9277527
   1860,0.9277179
   1870,0.9276917
   1880,0.9276700
   1890,0.9276569
   1900,0.9276351
   1910,0.9276221
   1920,0.9275306
   1930,0.9275001
   1940,0.9274958
   1950,0.9274609
   1960,0.9274348
   1970,0.9274130
   1980,0.9273956
   1990,0.9273738
   2000,0.9273521
   2010,0.9273477
   2020,0.9273085
   2030,0.9272737
   2040,0.9272475
   2050,0.9272214
   2060,0.9271561
   2070,0.9271256
   2080,0.9270864
   2090,0.9270646
   2100,0.9270254
   2110,0.9270080
   2120,0.9269863
   2130,0.9269688
   2140,0.9269253
   2150,0.9268948
   2160,0.9268077
   2170,0.9267990
   2180,0.9267642
   2190,0.9267119
   2200,0.9266684
   2210,0.9265595
   2220,0.9265116
   2230,0.9263679
   2240,0.9263504
   2250,0.9263069
   2260,0.9262895
   2270,0.9262808
   2280,0.9262459
   2290,0.9262285
   2300,0.9262111
   2310,0.9261850
   2320,0.9261719
   2330,0.9261371
   2340,0.9260892
   2350,0.9260630
   2360,0.9260587
   2370,0.9260456
   2380,0.9260021
   2390,0.9259846
   2400,0.9259629
   2410,0.9259498
   2420,0.9259150
   2430,0.9258975
   2440,0.9258409
   2450,0.9257887
   2460,0.9257625
   2470,0.9257277
   2480,0.9256929
   2490,0.9256711
   2500,0.9256580
   2510,0.9255840
   2520,0.9255796
   2530,0.9255535
   2540,0.9254751
   2550,0.9254533
   2560,0.9254316
   2570,0.9254141
   2580,0.9253706
   2590,0.9253358
   2600,0.9253009
   2610,0.9252487
   2620,0.9252443
   2630,0.9252400
   2640,0.9252225
   2650,0.9251920
   2660,0.9251398
   2670,0.9251180
   2680,0.9250962
   2690,0.9250832
   2700,0.9250701
   2710,0.9250048
   2720,0.9249917
   2730,0.9249656
   2740,0.9249220
   2750,0.9248916
   2760,0.9248611
   2770,0.9248567
   2780,0.9248262
   2790,0.9247827
   2800,0.9247696
   2810,0.9247348
   2820,0.9247087
   2830,0.9246608
   2840,0.9246390
   2850,0.9245475
   2860,0.9245170
   2870,0.9244517
   2880,0.9244387
   2890,0.9244299
   2900,0.9244256
   2910,0.9244212
   2920,0.9243777
   2930,0.9243516
   2940,0.9243124
   2950,0.9242427
   2960,0.9241991
   2970,0.9241251
   2980,0.9241208
   2990,0.9240990
   3000,0.9240554
   3010,0.9240249
   3020,0.9240206
   3030,0.9239553
   3040,0.9239466
   3050,0.9239335
   3060,0.9239291
   3070,0.9239248
   3080,0.9239161
   3090,0.9238638
   3100,0.9238420
   3110,0.9238072
   3120,0.9238028
   3130,0.9237549
   3140,0.9237288
   3150,0.9236809
   3160,0.9236199
   3170,0.9235416
   3180,0.9235111
   3190,0.9234719
   3200,0.9234632
   3210,0.9233586
   3220,0.9233456
   3230,0.9232585
   3240,0.9232019
   3250,0.9231932
   3260,0.9231453
   3270,0.9230886
   3280,0.9230538
   3290,0.9230233
   3300,0.9229928
   3310,0.9229580
   3320,0.9228709
   3330,0.9228622
   3340,0.9228361
   3350,0.9228099
   3360,0.9226749
   3370,0.9226706
   3380,0.9226009
   3390,0.9225443
   3400,0.9224877
   3410,0.9224746
   3420,0.9224659
   3430,0.9224311
   3440,0.9224006
   3450,0.9223788
   3460,0.9223440
   3470,0.9222917
   3480,0.9222699
   3490,0.9222351
   3500,0.9222307
   3510,0.9222264
   3520,0.9222133
   3530,0.9222090
   3540,0.9221915
   3550,0.9221785
   3560,0.9221524
   3570,0.9221219
   3580,0.9220653
   3590,0.9220565
   3600,0.9220086
   3610,0.9220043
   3620,0.9219738
   3630,0.9219607
   3640,0.9219520
   3650,0.9218301
   3660,0.9218214
   3670,0.9217865
   3680,0.9217735
   3690,0.9217604
   3700,0.9217343
   3710,0.9216864
   3720,0.9216690
   3730,0.9216646
   3740,0.9215427
   3750,0.9215078
   3760,0.9214599
   3770,0.9214338
   3780,0.9214294
   3790,0.9213859
   3800,0.9212857
   3810,0.9211899
   3820,0.9211420
   3830,0.9211333
   3840,0.9211072
   3850,0.9210898
   3860,0.9210157
   3870,0.9209678
   3880,0.9209156
   3890,0.9208851
   3900,0.9208807
   3910,0.9208285
   3920,0.9208241
   3930,0.9208067
   3940,0.9208023
   3950,0.9207849
   3960,0.9207283
   3970,0.9207152
   3980,0.9206891
   3990,0.9206804
   4000,0.9206456
   4010,0.9206107
   4020,0.9205585
   4030,0.9205193
   4040,0.9205149
   4050,0.9204583
   4060,0.9203973
   4070,0.9203277
   4080,0.9202928
   4090,0.9202841
   4100,0.9202319
   4110,0.9201970
   4120,0.9201535
   4130,0.9201491
   4140,0.9201404
   4150,0.9200402
   4160,0.9200359
   4170,0.9199967
   4180,0.9199401
   4190,0.9199314
   4200,0.9198225
   4210,0.9197702
   4220,0.9197441
   4230,0.9197267
   4240,0.9197006
   4250,0.9196396
   4260,0.9196309
   4270,0.9195960
   4280,0.9195873
   4290,0.9195394
   4300,0.9195307
   4310,0.9194262
   4320,0.9194175
   4330,0.9194001
   4340,0.9193348
   4350,0.9193217
   4360,0.9192781
   4370,0.9192738
   4380,0.9192477
   4390,0.9191693
   4400,0.9191649
   4410,0.9191388
   4420,0.9191257
   4430,0.9190299
   4440,0.9190256
   4450,0.9189777
   4460,0.9189254
   4470,0.9189210
   4480,0.9188122
   4490,0.9187860
   4500,0.9187512
   4510,0.9187425
   4520,0.9187120
   4530,0.9186641
   4540,0.9186554
   4550,0.9186510
   4560,0.9186336
   4570,0.9185988
   4580,0.9184986
   4590,0.9184856
   4600,0.9184638
   4610,0.9184594
   4620,0.9184202
   4630,0.9184159
   4640,0.9183941
   4650,0.9183767
   4660,0.9183636
   4670,0.9183549
   4680,0.9183201
   4690,0.9182939
   4700,0.9182765
   4710,0.9182373
   4720,0.9181981
   4730,0.9181589
   4740,0.9181546
   4750,0.9180936
   4760,0.9180239
   4770,0.9179804
   4780,0.9179455
   4790,0.9179107
   4800,0.9178933
   4810,0.9178149
   4820,0.9177844
   4830,0.9177801
   4840,0.9177191
   4850,0.9176625
   4860,0.9176451
   4870,0.9176407
   4880,0.9175754
   4890,0.9175667
   4900,0.9175623
   4910,0.9175449
   4920,0.9175362
